HotelID,LocationName,LocationAddress,chain,chain1,chain2,chain3,chain4
99317,THE FAUST HOTEL & BREWING CO,240 S SEGUIN AVE,0,0,0,0,0
99318,GARDEN INN OF NEW BRAUNFELS,1051 N BUSINESS IH 35,1,1,1,1,1
99326,ODESSA MOTOR INN,2201 E 2ND ST,0,0,0,0,0
99329,MCM ELEGANTE',5200 E UNIVERSITY BLVD,0,0,0,0,0
99345,QUALITY INN,3505 NE LOOP 286,1,1,1,0,1
99346,BAYMONT INNS & SUITES,3560 NE LOOP 286,1,0,1,1,0
99347,MOTEL 6,425 35TH ST NE,1,1,1,1,1
99349,SUPER 8/PLAINVIEW INN,4005 OLTON RD,1,1,1,1,1
99350,DALLAS PLANO COURTYARD #1N4,4901 W PLANO PKY,1,1,1,1,1
99351,COMFORT INN & SUITES,700 CENTRAL PKWY E,1,1,1,1,1
99361,RELAX INN,2811 MEMORIAL BLVD,0,0,0,0,0
99362,HOLIDAY INN,2929 JIMMY JOHNSON BLVD,1,1,1,1,1
99367,COMO MOTEL,721 S CENTRAL EXPY,0,0,0,0,0
99372,WINGATE BY WYNDHAM RICHARDSON,1577 GATEWAY BLVD,1,1,1,1,1
99374,HOLIDAY INN - RICHARDSON,1655 N CENTRAL EXPY # R,1,1,1,1,1
99375,RED ROOF INN,13685 N CENTRAL EXPY,1,1,1,1,1
99376,DOUBLE TREE,1981 N CENTRAL EXPY,1,1,1,1,1
99385,KEY ALLEGRO HOME,45 NASSAU DR,0,0,0,0,0
99386,LAGUNA REEF CONDOMINIUMS,1021 S WATER ST,0,0,0,0,0
99394,STAGECOACH INN,416 S MAIN ST,0,0,0,0,0
99397,EL PATIO INN,1901 W BEAUREGARD AVE,0,0,0,0,0
99399,RED LION HOTEL,441 RIO CONCHO DR,1,1,1,1,1
99400,LA QUINTA INN & CONFERENCE CENTER #672,2307 LOOP 306,1,0,1,1,0
99401,RED ROOF INN,4205 S BRYANT BLVD,1,1,1,1,1
99416,CROWNE PLAZA SAN ANTONIO,1111 NE LOOP 410,1,1,1,1,1
99417,LA QUINTA INN SAN ANTONIO BROOKS CITY BASE,3180 GOLIAD RD,1,0,1,1,0
99418,AMERICAS BEST VALUE INN,3645 N PANAM EXPY,1,1,1,0,0
99420,COURTYARD BY MARRIOTT SAN ANTONIO AIRPORT,8615 BROADWAY ST,1,1,1,1,1
99421,COURTYARD BY MARRIOTT SAN ANTONIO MEDICAL CENTER,8585 MARRIOTT DR,1,1,1,1,1
99434,EMBASSY SUITES SAN ANTONIO NW I - 10,7750 BRIARIDGE DR,1,1,1,1,1
99436,FIRE SIDE INN,1259 AUSTIN HWY,0,0,0,0,0
99437,BEST WESTERN CASA LINDA SAN ANTOIO AIRPORT,8818 JONES-MALTSBERGER,1,1,1,1,1
99438,HOLIDAY INN EXPRESS SAN ANTONIO,11010 W INTERSTATE 10,1,1,1,1,1
99439,BEST WESTERN PLUS MEDICAL CENTER SOUTH,4803 MANITOU,1,1,1,1,1
99445,HOLIDAY INN - DOWNTOWN MARKET SQUARE,318 W DURANGO BLVD,1,1,1,1,1
99446,SIEGEL SUITES SAN ANTONIO,3855 N PANAM EXPY,0,1,1,0,0
99451,HOLIDAY INN OF SAN ANTONIO RIVERWALK NO 678,217 N SAINT MARYS ST,1,1,1,1,1
99452,MID TOWNE INN & SUITES,9603 N INTERSTATE 35,0,0,0,0,0
99455,HYATT REGENCY SAN ANTONIO,123 LOSOYA ST,1,1,1,1,1
99458,OMNI LA MANSION DEL RIO,112 COLLEGE ST,1,1,1,1,1
99464,LA QUINTA INN,7134 NW LOOP 410,1,0,1,1,0
99468,LA QUINTA INN,6511 W MILITARY DR,1,0,1,1,0
99470,LA QUINTA INN #567,900 DOLOROSA,1,0,1,1,0
99487,SAN ANTONIO MARRIOTT RIVERWALK,711 E RIVER WALK ST,1,1,1,1,1
99488,SAN ANTONIO MARRIOTT RIVERCENTER,101 BOWIE ST,1,1,1,1,1
99489,NEW O'BRIEN LLC,116 NAVARRO ST,0,0,0,0,0
99490,OGE HOUSE INN ON THE RIVERWALK,209 WASHINGTON,0,0,0,0,0
99497,DAYS INN,6023 W INTERSTATE 10,1,1,1,1,1
99501,HALLMARK INN & SUITES,6370 N INTERSTATE 35,0,0,0,0,0
99502,KNIGHTS INN,1131 AUSTIN HWY,1,1,1,1,1
99504,DOUBLETREE BY HILTON HOTEL SAN ANTONIO AIRPORT,37 NE LOOP 410,1,1,1,1,1
99513,AMERICA'S BEST VALUE INN,900 N MAIN AVE,1,1,1,1,1
99518,HILTON SAN ANTONIO AIRPORT,611 NW LOOP 410,1,1,1,1,1
99521,THE INN DOWNTOWN,1614 N SAINT MARYS ST,1,1,1,1,1
99523,TAPATIO SPRINGS RESORT,1 RESORT WAY,0,0,0,0,0
99530,HILTON PALACIO DEL RIO,200 S ALAMO ST,1,1,1,1,1
99531,HOTEL MENGER,204 ALAMO PLZ,1,1,1,0,0
99535,"THE WESTIN RIVERWALK, SAN ANTONIO",420 W MARKET ST,1,1,1,1,1
99542,FIESTA INN AND SUITES,4934 NW LOOP 410,1,1,1,1,1
99547,ECONO LODGE,811 S GUADALUPE ST,1,1,1,0,0
99550,RODEWAY INN,1635 AQUARENA SPRINGS DR,0,0,0,0,0
99553,COMFORT INN & SUITES,3013 N HIGHWAY 123 BYP,1,1,1,1,1
99554,QUALITY INN,2950 N HIGHWAY 123 BYP,1,1,1,1,1
99556,BEST WESTERN PLUS SHAMROCK HOTEL & SUITES,1802 N MAIN ST,1,1,1,1,1
99576,ECONOLODGE,1001 N GENERAL BRUCE DR,1,1,1,0,0
99580,LA QUINTA TEMPLE,1604 W BARTON AVE,1,0,1,1,0
99590,QUALITY INN & SUITES,103 MIRA PL,1,1,1,1,1
99594,RODEWAY INN,5105 N STATE LINE AVE,1,1,1,1,1
99597,ECONOLODGE,4505 N STATE LINE AVE,0,0,0,0,0
99609,SHRI SADGURU SAINATH LLC,30130 STATE HIGHWAY 249,1,1,1,1,1
99619,LA QUINTA INN #457,1601 W SOUTHWEST LOOP 323,1,0,1,1,0
99624,STUDIO 6,3303 TROUP HWY,1,1,1,1,1
99626,HOLIDAY INN SOUTH BROADWAY,5701 S BROADWAY AVE,1,1,1,1,1
99629,DAYS INN UVALDE,920 E MAIN ST,1,1,1,1,1
99634,ECONO LODGE,1601 BROADWAY,1,1,1,0,0
99645,AMERICAN INN,3110 1/2 US HIGHWAY 287 W,0,0,0,0,0
99651,LA QUINTA INN #577,7603 N NAVARRO ST,1,0,1,1,0
99653,AMERICAS BEST VALUE INN & SUITES,3901 HOUSTON HWY,1,1,1,1,1
99670,LA QUINTA INN WACO UNIVERSITY #511,1110 S 9TH ST,0,0,0,0,0
99672,AMERICAS BEST VALUE INN,4201 FRANKLIN AVE,1,1,1,0,0
99673,HILTON HOTEL,113 S UNIVERSITY PARKS DR,1,1,1,1,1
99676,EXECUTIVE INN AND SUITES,803 S INTERSTATE HIGHWAY 35 E,0,0,0,0,0
99684,VALI-HO MOTEL,2100 E BUS HWY 83,0,0,0,0,0
99690,ECONOLODGE WICHITA FALLS,1700 SEYMOUR HWY,1,1,1,0,0
99691,COMFORT INN,1317 KENLEY AVE,1,1,1,0,1
99692,LA QUINTA INN #516,1128 CENTRAL FREEWAY NORTH,1,0,1,1,0
105825,QUALITY INN,1905 SW FRONTAGE RD,1,1,1,1,1
105827,QUALITY INN,500 NW GEORGIA AVE,1,1,1,0,1
105828,ECONO LODGE INN & SUITES,216 SE GEORGIA AVE,1,1,1,1,1
105838,DAYS INN,800 E COLISEUM DR,1,1,1,1,1
105843,SAN ANGELO HAMPTON INN,2959 LOOP 306,1,0,1,1,0
105853,QUALITY INN,4613 S JACKSON ST,1,1,1,1,1
105863,RAMADA LIMITED,2201 N BRYANT BLVD,1,1,1,1,1
105871,INN OF THE CONCHO'S,2121 N BRYANT BLVD,0,0,0,0,0
105873,DAYS INN PLAINVIEW,3600 OLTON RD,1,1,1,1,1
105879,QUALITY INN,1307 AVENUE A,1,1,1,0,1
105898,LA QUINTA INN# 928,1537 N US HIGHWAY 285,1,0,1,1,0
105901,QUALITY INN,1308 N US HIGHWAY 285,1,1,1,0,1
105904,DAYS INN,1408 N US HIGHWAY 285,1,1,1,1,1
105906,SUPER 8,3200 W DICKINSON BLVD,1,1,1,1,1
105919,DAYS INN OF DALHART,701 LIBERAL ST,1,1,1,1,1
105924,MOTEL 6 OF CHILDRESS,1612 AVENUE F NW,1,1,1,1,1
105927,ADVANTAGE INN & SUITES,804 W INTERSTATE 20,0,0,0,0,0
105929,BEST WESTERN,9401 S DESERT BLVD,1,1,1,1,1
105933,COUNTRY HEARTH INN,1808 FM 102 RD,0,0,0,0,0
105934,AMERICA'S BEST VALUE INN,714 S COLUMBIA DR,1,1,1,0,0
105935,COLUMBIA LAKES RESORT HOTEL,180 FREEMAN BLVD,0,1,1,0,0
105948,KNIGHTS INN,3112 HOUSTON HWY,1,1,1,1,1
105951,VICTORIA FAIRFIELD INN,7502 N NAVARRO ST,1,1,1,1,1
105964,SAN JUAN INN,112 W EXPRESSWAY 83,1,1,1,0,0
105972,BLUE WAVE INN,1212 E LAUREL ST,0,1,1,0,0
105979,DAY'S INN,650 S HIGHWAY 77,1,1,1,1,1
105981,SUPER 7 INN,2225 N US HIGHWAY 77,0,0,0,0,0
105985,RANCHO VIEJO RESORT & COUNTRY CLUB,1 RANCHO VIEJO DR,0,0,0,0,0
105995,AMERICA'S BEST VALUE INN,1130 E EXPRESSWAY 83,0,0,0,0,0
105996,RED ROOF INN,4401 N CAGE BLVD,1,1,1,1,1
106009,HILTON MIDLAND PLAZA,117 W WALL,1,1,1,1,1
106012,DAYS INN MIDLAND,3904 W WALL ST,1,1,1,1,1
106013,SUPER 8,3828 W WALL ST,1,1,1,1,1
106014,"MILAN JAY HOTELS,LLC",2500 COMMERCE DR,1,1,1,1,1
106020,MIDLAND FAIRFIELD INN & SUITES,2300 FAULKNER DR,1,1,1,1,1
106024,QUALITY SUITES MIDLAND,4706 N GARFIELD ST,0,1,1,0,1
106039,COURTYARD BY MARRIOTT,2131 S 10TH ST,1,1,1,1,1
106045,RESIDENCE INN MCALLEN,220 W EXPRESSWAY 83,1,1,1,1,1
106058,DAYS INN LYTLE,19525 MCDONALD ST,1,1,1,1,1
106067,HAMPTON INN KINGSVILLE,2489 S US HIGHWAY 77 BYP,1,1,1,1,1
106071,QUALITY INN,505 N US HIGHWAY 77 BYP,1,1,1,0,1
106081,RAMADA INN - HARLINGEN,4401 S EXPRESSWAY 83,1,1,1,1,1
106084,COURTYARD HARLINGEN,1725 W FILMORE AVE,1,1,1,1,1
106085,TEXAS INN,406 N EXPRESSWAY 77,0,0,0,0,0
106099,MOTEL 6,1801 S CLOSNER BLVD,1,1,1,1,1
106106,AMERICA'S BEST VALUE INN OF EAGLE PASS,2150 DEL RIO BLVD,1,1,1,1,1
106114,SUPER 8 MOTEL,2005 E EXPWAY,1,1,1,1,1
106123,QUALITY INN AND SUITES,3616 VETERANS BLVD,1,1,1,1,1
106133,HOLIDAY INN EXPRESS & SUITES,1117 HIGHWAY 332,1,1,1,1,1
106138,AMERICAS BEST VALUE INN,805 HIGHWAY 332,1,1,1,1,1
106153,AMERICAS BEST VALUE INN,715 S US HIGHWAY 77,1,1,1,1,1
106165,NEW KELSEY HOTELS LLC,410 E GOODNIGHT AVE,1,1,1,1,1
106170,BEST WESTERN ANGELTON INN,1809 N VELASCO ST,1,1,1,1,1
106171,SCOTTISH INN,815 S US HIGHWAY 281,1,1,1,0,0
106172,DAYS INN,555 N JOHNSON ST,1,1,1,1,1
106176,WACO FAIRFIELD INN & SUITES,5805 WOODWAY DR,1,1,1,1,1
106181,DAYS IN AND SUITES OF WINNIE,14932 FM 1663 RD,1,1,1,1,1
106192,12323 INTERSTATE 45 NORTH,12323 INTERSTATE 45 N,1,1,1,1,1
106213,HAMPTON INN,2524 S MAIN ST,1,0,1,1,0
106229,GRAND MAGNUSON AND CONFERENCE CENTER,3310 TROUP HWY,0,1,1,0,1
106230,DAYS INN TYLER,3130 TROUP HWY,1,1,1,1,1
106235,ECONOLODGE INN & SUITES,2631 W NORTHWEST LOOP 323,0,1,1,0,1
106241,THE WOODLANDS RESIDENCE INN,1040 LAKE FRONT CIR,1,1,1,1,1
106244,DRURY INN HOUSTON THE WOODLAND,28099 I-45 NORTH,1,1,1,1,1
106245,THE WOODLANDS COURTYARD,1020 LAKE FRONT CIR,1,1,1,1,1
106246,COMFORT SUITES THE COLONY- PLANO WEST,4796 MEMORIAL DR,1,1,1,1,1
106248,SCOTTISH INN,1121 HIGHWAY 146 N,1,1,1,1,1
106249,QUALITY INN & SUITES,2320 FM 2004 RD,1,1,1,1,1
106314,COUNTRY INN & SUITES,1414 SW H K DODGEN LOOP,1,1,1,1,1
106315,DAYS INN,1104 N GENERAL BRUCE DR,1,1,1,1,1
106320,DRURY INN & SUITES - HOUSTON SUGARLAND,13770 SOUTHWEST FWY,1,1,1,1,1
106336,LA QUINTA INN - STAFFORD/SUGARLAND #696,12727 SOUTHWEST FWY,1,0,1,1,0
106337,STAFFORD HAMPTON INN,4714 TECHNIPLEX DR,1,0,1,1,0
106338,COURTYARD BY MARRIOTT SUGARLAND,12655 SOUTHWEST FWY,1,1,1,1,1
106339,COMFORT SUITES,4820 TECHNIPLEX DR,1,1,1,1,1
106352,LA QUINTA INN AND SUITES,2912 N US HIGHWAY 75,1,0,1,1,0
106367,HAMPTON INN,2904 MICHELLE DR,1,0,1,1,0
106372,COMFORT SUITES OF SHERMAN,2900 N US HIGHWAY 75,0,1,1,0,1
106389,RODE WAY III,2021 HIGHWAY 36 S,0,0,0,0,0
106441,RED ROOF INN AUSTIN/ROUND ROCK,1990 N INTERSTATE 35,1,1,1,1,1
106447,QUALITY INN & SUITES,1802 S I H 35,1,1,1,1,1
106452,COURTYARD BY MARRIOTT AUSTIN ROUND ROCK,2700 HOPPE TRL,1,1,1,1,1
106458,KNIGHTS INN,26010 SOUTHWEST FWY,1,1,1,1,1
106476,RESIDENCE INN BY MARRIOTT DALLAS PLANO/LEGACY,5001 WHITESTONE LN,1,1,1,1,1
106479,LA QUINTA INN & SUITES #968,4800 W PLANO PKWY,1,0,1,1,0
106480,COURTYARD BY MARRIOTT DALLAS PLANO IN LEGACY PARK,6840 DALLAS PKWY,1,1,1,1,1
106512,QUALITY INN WEST PLANO-DALLAS,5021 W PLANO PKWY,1,1,1,1,1
106524,RAMADA LTD - PLANO,621 CENTRAL PKWY E,1,0,1,1,0
106526,CANDLEWOOD SUITES DALLAS - PLANO,4701 LEGACY DR,0,1,1,0,1
106527,EXECUTIVE INN,4222 SPENCER HWY,0,0,0,0,0
106547,EXPRESS INN AND SUITES,1100 E PALESTINE AVE,0,0,0,0,0
106570,COMFORT SUITES,1489 N INTERSTATE 35,1,1,1,0,1
106602,SUPER 8 BY WYNDHAM,204 LAKEWOOD DR,1,1,1,1,1
106614,EXECUTIVE INN AND SUITES,3447 INTERSTATE 30,1,1,1,1,1
106619,HAMPTON INN & SUITES,1700 RODEO DR,1,1,1,1,1
106621,MESQUITE FAIRFIELD INN & SUITES,4020 TOWNE CROSSING BLVD,1,1,1,1,1
106629,CROSSLAND - DALLAS - MESQUITE - 3544,2544 INTERSTATE 30,1,1,1,1,1
106631,QUALITY INN MESQUITE,923 WINDBELL CIR,1,1,1,1,1
106632,DAYS INN  - MCKINNEY,2104 N CENTRAL EXPY,1,1,1,1,1
106641,ECONO LODGE INN & SUITES,915 S CENTRAL EXPY,1,1,1,1,1
106653,QUALITY INN,4911 E END BLVD S,1,1,1,1,1
106655,HAMPTON INN,5100 E END BLVD S,1,0,1,1,0
106656,QUALITY INN,1206 HWY 281 NORTH,1,1,1,1,1
106658,HAMPTON INN,704 1ST ST,1,0,1,1,0
106661,QUALITY INN & SUITES,4306 S 1ST ST,1,1,1,1,1
106668,HOMEWOOD SUITES,205 N SPUR 63,1,1,1,1,1
106672,DAYS INN,112 S ACCESS RD,1,1,1,1,1
106678,KNIGHTS INN,3103 ESTES PKWY,1,1,1,1,1
106706,HOLIDAY INN EXPRESS LIVINGSTON,120 SOUTHPOINT LOOP,1,1,1,1,1
106707,SUPER 8 - LIVINGSTON,117 HIGHWAY 59 LOOP S,1,1,1,1,1
106717,BEST WESTERN LINDALE INN,3501 S MAIN ST,1,1,1,1,1
106729,HOMEWOOD SUITES,700 HEBRON PKWY,1,1,1,1,1
106744,EXTENDED STAY AMERICA # 6073,1900 LAKEPOINTE DR,1,1,1,1,1
106751,CLARION INN,925 HIGHWAY 332,1,1,1,1,1
106752,FLAGSHIP INN,8875 HIGHWAY 279,0,0,0,0,0
106755,LA QUINTA LA PORTE,1105 HIGHWAY 146 S,1,0,1,1,0
106758,COMFORT SUITES LA PORTE,902 S 8TH ST,1,1,1,0,1
106766,HAMPTON INN,2702 O W CURRY DR,1,0,1,1,0
106785,EXECUTIVE INN,3505 N HWY 295 EAST,0,0,0,0,0
106792,DAYS INN OF KERRVILLE,2000 SIDNEY BAKER,1,1,1,1,1
106802,QUALITY INN,2001 SIDNEY BAKER ST,1,1,1,1,1
106804,BOARDWALK INN,8 WATERFRONT,0,0,0,0,0
106833,ECONOLODGE,111 MARTINEZ ST,1,1,1,0,0
106846,RAMADA INN --JASPER,239 E GIBSON ST,1,1,1,1,1
106863,EXECUTIVE INN,1848 S JACKSON ST,0,0,0,0,0
106865,HYATT PLACE FORT WORTH/HURST,1601 HURST TOWN CENTER DR,1,1,1,1,1
106867,LA QUINTA INN #947,124 IH 45 N,0,0,0,0,0
106924,QUALITY INN,1505 HILLVIEW DR,1,1,1,1,1
106938,ECONO LODGE,1515 OLD BRANDON RD,1,1,1,1,1
106964,SUPER 8 MOTEL,5010 HIGHWAY 69 S,1,1,1,1,1
106970,GUEST INN & SUITES,1209 I 30 FRONTAGE RD,0,0,0,0,0
106992,HILTON DFW HOTEL AND EXECUTIVE CONFERENCE CENTER,1800 STATE HIGHWAY 26,1,1,1,1,1
106996,QUALITY INN AND SUITES,3891 S GREAT SOUTHWEST PKWY,1,1,1,1,1
107008,HERITAGE INN,2615 SARA JANE PKWY,0,1,1,0,1
107020,BUDGET SUITES OF AMERICA TX-372,2770 N HIGHWAY 360,1,1,1,0,0
107027,LA QUINTA GEORGETOWN,333 N INTERSTATE 35,1,1,1,1,1
107030,GEORGETOWN INN,209 N INTERSTATE 35,1,1,1,0,0
107032,EXPRESS INN,1821 NORTHWEST HWY,0,0,0,0,0
107035,DAYS-INN,3645 LEON RD,1,1,1,1,1
107037,THE HOTEL GALVEZ,2024 SEAWALL BLVD,0,0,0,0,0
107051,MOODY GARDENS HOTEL,1 HOPE BLVD,0,0,0,0,0
107089,DAYS INN,808 S ADAMS ST,1,1,1,1,1
107102,QUALITY INN,3232 SE LOOP 820,1,1,1,0,1
107107,DAYS INN,603 W US HIGHWAY 84,1,1,1,1,1
107161,LA QUINTA,801 N US HIGHWAY 75,1,0,1,1,0
107163,ECONO LODGE,1709 S HIGHWAY 287,1,1,1,0,0
107164,MAGNUSON GRAND DESOTO,1515 S. INTERSTATE 35E,0,1,1,0,1
107165,MOTEL 6,2018 S US HIGHWAY 287,1,1,1,1,1
107168,ECONO LODGE,1601 INTERSTATE 45 S,0,0,0,0,0
107187,COMFORT INN CONROE,1115 LEAGUE LINE RD,1,1,1,0,1
107195,COUNTRY HEARTH INN,2436 HIGHWAY 71 S,1,1,1,0,0
107209,TOWNEPLACE SUITES BRYAN COLLEGE STATION,1300 UNIVERSITY DR E,1,1,1,1,1
107255,DELUX INN,101 N RIDGEWAY DR,0,1,1,0,1
107292,"LA QUINTA INN & SUITES, CEDAR PARK",1010 E WHITESTONE BLVD,1,1,1,1,1
107293,MAGNUSON HOTEL OF CEDAR HILL,1439 N US HIGHWAY 67,0,1,1,0,1
107294,LUXURY SUITES,3001 N TRADE DAYS BLVD,1,1,1,1,1
107295,QUALITY INN & SUITES,2406 N TRADE DAYS BLVD,1,1,1,1,1
107301,BEST WESTERN POST OAK INN,908 BUCHANAN DR,1,1,1,1,1
107308,DAYS INN,329 S BURLESON BLVD,1,1,1,1,1
107310,QUALITY SUITES,321 S BURLESON BLVD,0,1,1,0,1
107312,BRYAN FAIRFIELD INN & SUITES,4613 S TEXAS AVE,1,1,1,1,1
107320,AMERICAS BEST VALUE INN,2217 S MARKET ST,1,1,1,1,1
107370,KNIGHTS INN,1102 E 2ND AVE,1,1,1,1,1
107378,EXTENDED STAY AMERICA #6072,1908 FOREST RIDGE DR,1,1,1,1,1
107380,BEDFORD TOWNEPLACE SUITES,2301 PLAZA PKWY,1,1,1,1,1
107382,HOMEWOOD SUITES,2401 AIRPORT FWY,1,1,1,1,0
107383,HOLIDAY INN DALLAS DFW AIPORT AREA WEST,3005 AIRPORT FWY,1,1,1,1,1
107387,SUPER 8,1800 AIRPORT FWY,1,1,1,1,1
107407,HAMPTON INN 3795,3795 INTERSTATE 10 S,1,0,1,1,0
107421,FAIRFIELD INN & SUITES,2265 INTERSTATE 10 S,1,1,1,1,1
107441,LA QUINTA INN & SUITES #4025,5215 I-10 EAST,1,0,1,1,0
107451,QUALITY INN,5222 I-10 EAST,1,1,1,1,1
107452,HAMPTON INN,7211 GARTH RD,1,0,1,1,0
107454,DAYS INN,4102 HIGHWAY 71 E,1,1,1,1,1
107456,QUALITY INN,106 HASLER ST,1,1,1,1,1
107465,LA QUINTA INN LAREDO,3610 SANTA URSULA AVE,1,0,1,1,0
107470,HAMPTON INN LAREDO,7903 SAN DARIO AVE,1,0,1,1,0
107487,FAMILY GARDENS INN & SUITES,5830 SAN BERNARDO AVE,0,0,0,0,0
107489,COURTYARD BY MARRIOTT LAREDO,2410 SANTA URSULA AVE,1,1,1,1,1
107490,CORPUS CHRISTI RESIDENCE INN,5229 BLANCH MOORE,1,1,1,1,1
107531,EXTENDED STAY AMERICA - CORPUS CHRISTI - STAPLES,6218 S STAPLES ST,1,1,1,1,1
107558,CORPUS CHRISTI COUNTRY INN & SUITES,5209 BLANCH MOORE,1,1,1,1,1
107579,BEST WESTERN ON THE ISLAND,14050 S PADRE ISLAND DR,1,1,1,1,1
107599,QUALITY INN & SUITES,1901 N PADRE ISLAND DR,0,0,0,0,0
107600,KNIGHTS INN,3615 TIMON BLVD,1,1,1,1,1
107629,CORPUS CHRISTI FAIRFIELD INN,5217 BLANCH MOORE,1,1,1,1,1
107641,PLAZA INN,2021 N PADRE ISLAND DR,0,0,0,0,0
107649,PARADISE INN,6301 S PADRE ISLAND DR,1,1,1,1,1
107659,DAYS INN,4302 SURFSIDE BLVD,1,1,1,1,1
107680,ABV INN OF CORPUS CHRISTI,910 CORN PRODUCT RD,1,1,1,1,1
107708,SUPER 8,902 NAVIGATION BLVD,1,1,1,1,1
107743,MOTEL 6,15725 BAMMEL VILLAGE DR,1,1,1,1,1
107757,INTOWN SUITES HOUSTON INTERCONTINENTAL,720 N SAM HOUSTON PKWY E,1,1,1,1,1
107768,COMFORT INN AND SUITES FM 1960 -CHAMPIONS,3555 CYPRESS CREEK PKWY,1,1,1,1,1
107769,FAIRFIELD INN & SUITES HOUSTON N - CYPRESS STATION,17617 NORTH FWY,1,1,1,1,1
107776,QUALITY SUITES,150 OVERLAND TRL,0,1,1,0,1
107783,HAMPTON INN & SUITES BUSH INTERCONTINENTAL AIRPORT,15831 JOHN F KENNEDY BLVD,1,1,1,1,1
107787,BUDGETEL INN,904 NASA PKWY,1,1,1,1,1
107812,HOUSTON WINDSOR SUITES,13371 FM 1960 RD W,1,1,1,1,1
107825,EXTENDED STAY AMERICA #6074,13505 NORTH FWY,1,1,1,1,1
107826,MARRIOT HOUSTON NORTH,255 N SAM HOUSTON PKWY E,1,1,1,1,1
107834,HYATT PLACE HOUSTON BUSH AIRPORT,300 RONAN PARK PL,1,1,1,1,1
107836,ST REGIS HOUSTON,1919 BRIAR OAKS LN,0,0,0,0,0
107844,RESIDENCE INN BY MARRIOTT HOUSTON GALLERIA,2500 MCCUE RD # 1,1,1,1,1,1
107856,LA QUINTA INN & SUITES #963,1625 WEST LOOP S,1,0,1,1,0
107863,EXTENDED STAY AMERICA - HOUSTON - WESTCHASE - WEST,2424 W SAM HOUSTON PKWY S,1,1,1,1,1
107867,RESIDENCE INN HOUSTON WESTCHASE,9965 WESTHEIMER RD,1,1,1,1,1
107908,CLARION INN & SUITES - WESTCHASE,2930 W SAM HOUSTON PKWY S,1,1,1,1,1
107915,DRURY INN HOUSTON GALLERIA,1615 WEST LOOP S,1,1,1,1,1
107924,COURTYARD HOUSTON WESTCHASE,9975 WESTHEIMER RD,1,1,1,1,1
107929,CANDLEWOOD SUITES HOUSTON - WESTCHASE,4033 W SAM HOUSTON PKWY S # 5,0,1,1,0,1
107930,CANDLEWOOD SUITES HOUSTON BY THE GALLERIA,4900 LOOP CENTRAL DR,1,1,1,1,1
107947,LA QUINTA INNS & SUITES #956,15225 KATY FWY,1,0,1,1,0
107952,CANDLWOOD SUITES HOUSTON - TOWN & COUNTRY,10503 TOWN AND COUNTRY WAY,0,1,1,0,1
107954,HOUSTON TOWNEPLACE SUITES,15155 KATY FWY,1,1,1,1,1
107956,EXTENDED STAY AMERICA - HOUSTON - NORTHWEST - HWY,5454 HOLLISTER ST,1,1,1,1,1
107957,HOUSTON TOWNEPLACE GALLERIA,12820 NORTHWEST FWY,1,1,1,1,1
107982,WYNDHAM GARDEN HOTEL,18818 STATE HIGHWAY 249,1,0,1,1,0
107991,BEST WESTERN PLUS,1000 HIGHWAY 6 N,1,1,1,1,1
107993,CROSSLAND - HOUSTON - 3543,2130 HIGHWAY 6 S,1,1,1,0,1
107994,CROSSLAND - HOUSTON - NORTHWEST - 3542,5959 GUHN RD,1,1,1,0,1
107999,ECONO LODGE/QUALITY INN & SUITES,715 HIGHWAY 6 S,0,0,0,0,0
108006,MOTEL 6,10155 EAST FWY,0,0,0,0,0
108010,ECONO LODGE INN & SUITES,1016 MAXEY RD,1,1,1,1,1
108020,BEST WESTERN HERITAGE INN,10521 EAST FWY,1,1,1,1,1
108038,229 CONRAD N HILTON HOTEL & COLLEGE,4800 CALHOUN,1,1,1,1,1
108047,RODEWAY INN & SUITES,4760 SHERWOOD LN,1,1,1,1,1
108054,TOWNE PLACE SUITES HOUSTON NASA/CLEAR LAKE,1050 BAY AREA BLVD,1,1,1,1,1
108060,CANDLEWOOD SUITES HOUSTON -CLEAR LAKE,2737 BAY AREA BLVD,0,1,1,0,1
108061,HOUSTON SPRINGHILL SUITES,2750 NORTH LOOP W,1,1,1,1,1
108130,EXTENDED STAY AMERICA #62,1303 LA CONCHA LN,1,1,1,1,1
108141,LA QUINTA INN & SUITES-BUSH INTERCONTINENTAL #178,15510 JOHN F KENNEDY BLVD,1,0,1,1,0
108148,HOLIDAY INN HOUSTON-INTERCONTINENTAL AIRPORT,15222 JOHN F KENNEDY BLVD,1,1,1,1,1
108150,COURTYARD BY MARRIOTT HOUSTON HOBBY AIRPORT,9190 GULF FWY,1,1,1,1,1
108152,SUPER 8,200 PALISADES DR,1,1,1,1,1
108153,MISSION INN,3760 ROOSEVELT AVE,0,0,0,0,0
108154,ECONOLODGE DOWNTOWN SAN ANTONIO,606 DIVISION AVE,1,1,1,1,1
108171,COUNTRY INN AND SUITES LACKLAND AFB,6502 ENRIQUE M BARRERA PKWY,1,1,1,1,1
108190,TOWNEPLACE SUITES SAN ANTONIO DOWNTOWN,409 E HOUSTON ST,1,1,1,1,1
108219,QUALITY INN,3939 E HOUSTON ST,1,1,1,1,1
108250,WYNDHAM SAN ANTONIO RIVERWALK HOTEL,111 E PECAN ST,1,0,1,1,0
108251,DAYS INN,902 E HOUSTON ST,1,1,1,1,1
